session_id,target
109,1.8133954543048117e-05
110,9.307766902852807e-05
111,0.00014645253120057662
112,2.5761910421691125e-07
113,0.015397189562211287
114,6.679708466068489e-06
115,0.00013004096350071326
116,0.0008126203435239944
117,0.0014485166253314923
118,0.004409077266248602
119,0.009803448893335615
120,0.0001470983796792233
121,3.891328348786442e-05
122,0.00011079719068496032
123,0.0002837756482569373
124,2.3089678718641092e-05
125,0.001631960434426128
126,4.571035588620405e-07
127,5.225023217312992e-09
128,0.00035469610836953995
129,0.0030234957778769245
130,0.0012010552959238318
131,0.013177534901156255
132,0.0005478558557908782
133,0.0008456731881217031
134,1.5118523893702e-06
135,6.039907038760274e-06
136,3.2153705142402045e-05
137,0.00032220027676422365
138,0.0016287397476240555
139,8.236760772597106e-07
140,0.0005440111026606113
141,3.2393462323752362e-09
142,0.00030230577276934846
143,0.0002981695170267013
144,0.00077373277678814
145,4.810097199723623e-09
146,0.011466501536475073
147,0.00036660312746972316
148,0.000500344614034668
149,0.00038876547797484087
150,0.06116723653099783
151,6.8679301501603995e-06
152,0.02965256938094637
153,0.0016349286265047991
154,0.002592893538292468
155,1.561368668804661e-05
156,7.60564823630232e-05
157,7.628369862866157e-05
158,3.2153705142402045e-05
159,1.4053148996804858e-06
160,0.00011079719068496032
161,0.0011896901754021023
162,5.2348158780061996e-05
163,0.0001242447600309232
164,0.0010177411887384098
165,6.560386974068797e-08
166,2.239596970927794e-05
167,0.0036750797166207275
168,0.00038876547797484087
169,0.0003924873110342005
170,0.00020973866928437142
171,0.0007315799325576193
172,0.00014094307953467185
173,5.461288614856399e-05
174,0.00020267362844846222
175,0.13206488340112593
176,0.0005838557991239521
177,0.005364176877661908
178,2.2695625091664674e-07
179,2.0665939606902493e-05
180,0.00010134566666780172
181,0.000711304234657046
182,0.052273767062363696
183,0.0001297609119343955
184,7.354085599487707e-06
185,0.000248908113584132
186,3.422093762817085e-05
187,1.950815623132204e-06
188,8.761248212739274e-07
189,0.001020274087975179
190,1.2428833021548758e-05
191,0.0003205713552724111
192,0.00035617177312784204
193,0.0006429060720052313
194,0.029446875633192145
195,0.0003304006161935761
196,3.52316994739013e-09
197,0.0002305735925554121
198,0.0013924848327051425
199,0.004435644722940384
200,8.141251921887833e-06
201,8.729642961023238e-06
202,0.022756605774048217
203,4.571035588620405e-07
204,0.002070533507271109
205,0.0019658272770501886
206,7.230523072984136e-10
207,3.114258837711472e-05
208,0.056968295353576476
209,1.0600395102193526e-05
210,0.001770981893393638
211,0.0003474822815316489
212,0.008575917191500816
213,3.866804983125587e-05
214,0.01806743397856654
215,0.05540703926861402
216,0.0014602715010806214
217,0.022139438159899473
218,0.0003924873110342005
219,0.004708430747136425
220,0.00038473806789775505
221,0.0005672975510866795
222,0.00032517644235912594
223,0.01607975141879821
224,0.0003924873110342005
225,0.03120612545167458
226,0.0029193422161496595
227,0.0004357850886775271
228,2.392129231863972e-05
229,9.782301712315663e-05
230,0.00031218453108370513
231,1.9935484441758695e-06
232,9.045219868156901e-05
233,3.1984770843037395e-05
234,0.004683176202353255
235,2.065864043581509e-05
236,0.004190050510516278
237,0.0004033925229629915
238,0.00039854809838921147
239,0.00011079719068496032
240,0.0028253150613431945
241,7.354085599487707e-06
242,6.075229112366351e-08
243,1.9588115881983886e-08
244,6.423730144678819e-05
245,4.664452463565445e-05
246,1.516093295085294e-06
247,0.044470555683158476
248,9.65414741414716e-05
249,1.975480090190909e-06
250,8.140032118101114e-05
251,0.0786328021715035
252,0.00015844875678463924
253,2.9802495826222236e-05
254,0.03120612545167458
255,6.841587097622356e-05
256,1.0060842284233304e-09
257,0.0024110065855780277
258,0.003928726751111028
259,0.0012168777415876991
260,0.02642851538258011
261,3.770057315528678e-05
262,0.056968295353576476
263,6.409681292203813e-05
264,0.00038876547797484087
265,0.000662025044182257
266,1.6933383036289007e-06
267,5.705044001105452e-13
268,1.1116248269687493e-05
269,0.00022402201029689785
270,9.933638525676347e-05
271,1.4154342157155224e-05
272,0.00042304736653646233
273,2.6606709768087015e-05
274,0.0007831144174440985
275,0.0015713004296567731
276,4.089931267049755e-08
277,0.0003670515960161869
278,0.00933275498245725
279,9.94299492959204e-06
280,0.0007162803206368223
281,7.864167667469995e-06
282,0.00038951660149950105
283,0.0005767111174779106
284,4.865176166516677e-06
285,3.8283331145690356e-05
286,7.707008313354754e-10
287,0.0003236229391140078
288,1.6374403799934142e-06
289,0.00019255610718782004
290,7.0634945717260446e-06
291,0.0641651036365778
292,0.00034498123938577055
293,0.0013098780210686165
294,3.0229560070311182e-05
295,8.282576647257059e-05
296,8.912041790106647e-05
297,5.5108557324809975e-05
298,4.550771851632937e-08
299,2.137651918398013e-07
300,8.890105317590137e-05
301,7.0634945717260446e-06
302,1.0081041754990272e-05
303,8.324054078487207e-08
304,0.012780689010142444
305,0.06444485940307262
306,5.303027871570264e-05
307,0.000928216537135795
308,0.0012367038510759977
309,0.0006018460521639335
310,5.258926767693316e-05
311,0.001801144570393576
312,0.00731247505612447
313,0.005703437433300935
314,5.9915431469014026e-05
315,1.0678292407561848e-05
316,1.7271797052808394e-06
317,0.0013037782844149953
318,6.0582778547605417e-05
319,3.056044438433146e-05
320,1.339115377105013e-06
321,0.0012903395834078925
322,9.271414793292664e-05
323,9.030254910669356e-05
324,0.009256397729886142
325,0.006293589961284369
326,0.002003075631085014
327,4.4927472687158605e-05
328,0.0024185752994196224
329,0.00011079719068496032
330,1.1198763164547157e-05
331,0.01273759581298821
332,0.012879446678896563
333,0.18692561494883067
334,1.8961187763479115e-05
335,0.00017308720289129843
336,0.0010185651369907273
337,0.022424921463798465
338,0.012515792008773459
339,2.824242518551781e-05
340,0.001444244499915229
341,6.306145506261335e-06
342,0.0016366916827637943
343,0.0005332567515757809
344,0.0037232202690603254
345,0.0009402708903124988
346,0.0025571388332366104
347,0.41076404701096975
348,2.200360237888233e-05
349,6.695090996577381e-07
350,0.0034221794019527064
351,0.0003395961959610817
352,0.014515357323584568
353,0.014392233511488208
354,0.00020022798265513796
355,0.0026239053655662888
356,0.002259363126058547
357,4.119964120622315e-05
358,4.810097199723623e-09
359,0.044470555683158476
360,5.043518929480613e-06
361,0.07007800652428438
362,0.03878399714119569
363,0.0009589649090717724
364,0.02620863973784428
365,3.1186574942713194e-09
366,3.110360820025292e-09
367,2.7380440831618955e-08
368,0.0018626813695133931
369,0.002144034649801102
370,0.0001485638700576303
371,0.0005478558557908782
372,1.0568955607154293e-05
373,7.760046860032028e-08
374,4.235248070384988e-09
375,0.0005304639673061092
376,0.00112478934132214
377,6.515277198624644e-05
378,1.784699258697812e-08
379,1.9490092147123446e-05
380,0.00035469610836953995
381,0.00017308720289129843
382,0.0011914486067335585
383,2.9733576858494617e-06
384,0.0005532519241393002
385,0.0005715134164125555
386,7.497486115425883e-05
387,0.00029117456795829015
388,0.0007615862201844184
389,4.1041868230372894e-05
390,0.0003838841382859298
391,5.685411884849523e-07
392,0.00013156404766437042
393,0.0005478558557908782
394,3.141571907239335e-06
395,0.00014441917890896622
396,8.5016439687758e-05
397,1.908172395544712e-06
398,9.030474752392355e-05
399,1.0232247366494827e-08
400,1.1143299655677857e-05
401,3.0275810884668955e-08
402,2.3970905093149987e-05
403,1.3385579105741984e-05
404,0.08808205019124914
405,5.5192719445236624e-05
406,0.008492172613337023
407,0.000842249415188058
408,3.141571907239335e-06
409,0.0009623191932871609
410,2.3268467892389487e-05
411,1.878086982354867e-05
412,0.0005363149828318921
413,0.0004027477375780299
414,2.0224966030014066e-08
415,1.9522001362187317e-09
416,0.0012650081182983108
417,0.0011082657611030569
418,4.147197988034403e-08
419,1.5776680549297044e-07
420,0.00019301701728521942
421,0.0007914569355358845
422,0.0005478558557908782
423,3.3869480176065696e-08
424,0.0001603106740168087
425,1.195565078197304e-08
426,0.9097155410617336
427,3.2186080611475158e-06
428,1.903837578205114e-09
429,0.07643679443685343
430,0.00011079719068496032
431,7.354085599487707e-06
432,0.0033197426468223076
433,1.9437240953535075e-06
434,0.00027784339800068184
435,0.00018757813975886587
436,0.0001608382627478499
437,0.0017137046992240388
438,0.001450096359409419
439,0.0014384560150602465
440,1.7993837961470606e-09
441,0.00037170018268772534
442,0.0008267776327048334
443,2.9645430155524053e-05
444,0.00024170805795516848
445,0.004887728835703537
446,0.0006419098220818976
447,3.2471156902517434e-06
448,0.020610145801212825
449,0.005511675015766643
450,5.155003497642177e-05
451,0.00023624768466724104
452,0.0006883225530123984
453,8.126073268746194e-05
454,3.706411574962043e-08
455,0.00013895182008047762
456,3.6656575453282057e-06
457,0.0004764846150032825
458,3.804500925917734e-05
459,0.0004991029593626013
460,0.07254307916779502
461,0.00035469610836953995
462,1.4117795605339018e-06
463,2.1444231714897827e-07
464,0.00027394483896810254
465,0.0014618798805987388
466,1.9490092147123446e-05
467,9.9835518165943e-05
468,1.2712182634518623e-05
469,0.00377806000986638
470,0.005155000556802963
471,0.006548712774266556
472,2.0582788342411863e-08
473,0.0003924873110342005
474,3.394828523781778e-07
475,0.012823529648696557
476,2.2571712285428794e-08
477,0.0006184911471603603
478,6.559463547385481e-05
479,0.24776106952081015
480,8.664988091224925e-06
481,0.0029033951014848
482,0.0083268129105317
483,0.001983201104155996
484,0.0005199044212908135
485,0.004873757236934566
486,2.6939691893258162e-05
487,0.0008789974756657858
488,4.199351999023585e-05
489,0.00022821686897276703
490,3.15620778039453e-07
491,0.0018776445578557333
492,0.00027986854161622286
493,0.00017308720289129843
494,4.7787706411812e-06
495,1.8448536358446176e-05
496,0.021725929984019773
497,0.00022437833659757356
498,0.0010159609868751395
499,1.3673265682312056e-13
500,0.0008144570118802551
501,0.08466054760298027
502,0.05410263663797372
503,0.019168854489704828
504,0.00032482432553941116
505,7.474663264974285e-05
506,5.725660770399294e-06
507,0.000762434425445581
508,0.00012992393563636073
509,3.750256644336984e-06
510,0.0008708934845665168
511,1.7993837961470606e-09
512,6.337571827581598e-05
513,1.921975828391496e-06
514,0.005339706409385828
515,0.0071653126540814
516,0.0038117297745004315
517,0.005295457838684428
518,2.2966297216703035e-05
519,0.025761432671801653
520,0.000228522304695165
521,0.060816122450622505
522,0.0641734993254367
523,2.042977013644052e-06
524,0.0005102271647651433
525,0.07007800652428438
526,5.630815858807523e-05
527,0.00039602683128555987
528,0.008155767366081484
529,0.003591046095011316
530,3.2186080611475158e-06
531,0.00010447010182055652
532,0.005632123003086502
533,4.810097199723623e-09
534,0.01512871729247586
535,2.0858313133331275e-08
536,0.05368793488917686
537,0.00011740413203399611
538,0.0027544620771058665
539,0.0003472966020282155
540,3.0815129562238374e-06
541,0.00015205292045747778
542,0.007295766628548808
543,0.0003141049748650569
544,0.006731938090897389
545,2.2450827861397795e-05
546,0.00024293931914662507
547,0.0014080567245104102
548,2.353390388333979e-06
549,0.0009005035582191447
550,8.80979195612628e-05
551,0.012054866050332002
552,0.23027415495234882
553,2.9677587381976287e-08
554,2.5838782249503262e-06
555,1.4637050725045167e-07
556,0.004238926307642335
557,0.0032495828521211284
558,3.2544858754975915e-05
559,1.5221437830410484e-05
560,0.01901276064353954
561,3.2677233382507695e-05
562,0.000711833417947917
563,0.001459685354684432
564,0.0001361265841609655
565,0.0003580695595384122
566,4.022895008979558e-05
567,9.577638954541173e-05
568,0.0011224572535598841
569,0.00038123308210663456
570,0.002561030733386087
571,0.0002448021632048939
572,0.0786328021715035
573,1.2292806866008604e-07
574,2.571693405875622e-05
575,4.810097199723623e-09
576,0.000897577250297544
577,0.00470596018284293
578,2.384861341416838e-07
579,3.424978313650234e-05
580,3.207684701500164e-05
581,0.0033434451321588017
582,3.8999727506642e-06
583,0.00033281568047548757
584,0.08044491320999717
585,2.3756003809174744e-05
586,0.012466751886546359
587,0.0004558697528156238
588,0.0003000103681392529
589,0.02532104427723804
590,2.384861341416838e-07
591,1.8590613102390024e-05
592,4.810097199723623e-09
593,1.0536588100595094e-09
594,2.240567256743456e-06
595,0.00011671764665088171
596,0.0009327664486302847
597,0.00017302344675372076
598,3.2186080611475158e-06
599,3.889324705797406e-06
600,0.0018592187403521775
601,0.0003439953805429604
602,0.014534478189038903
603,4.100767538127033e-06
604,1.1116248269687493e-05
605,0.002954998615507196
606,0.0014997130396129906
607,0.000578631453968956
608,0.00011976194831813368
609,0.00019503736091865985
610,2.2349104282993566e-07
611,0.0016702059033729846
612,0.018003625926492472
613,8.761248212739274e-07
614,0.00018782749932515918
615,4.122696398446401e-05
616,4.120792799726627e-05
617,2.9339498945201793e-05
618,9.288170098210882e-06
619,0.00024959280678000015
620,0.0624063923914242
621,0.0004192289950440457
622,0.18775087070055133
623,0.0001205726187709803
624,4.810097199723623e-09
625,0.03454482000689763
626,0.0009877243133748533
627,2.8816417468735553e-06
628,5.610570575718044e-10
629,1.7458074459649056e-05
630,8.761248212739274e-07
631,8.94166559281169e-06
632,0.000502126734247772
633,0.01876546538194019
634,0.000478548242627551
635,1.2292806866008604e-07
636,0.0020971821214916266
637,4.758477329876106e-05
638,0.0003924873110342005
639,2.0224966030014066e-08
640,2.49210182128878e-08
641,8.834328386998457e-05
642,0.0012107517727564996
643,0.03053602634152558
644,0.00100820299288331
645,0.09121547754512435
646,0.0002078164286201424
647,0.0001479622726966812
648,2.0874183079651242e-05
649,0.00019878691291305654
650,0.0006124416288874704
651,0.0022381133885268534
652,0.07554196554423455
653,0.0002705216013141151
654,2.065864043581509e-05
655,0.007801088641315945
656,0.02260864284700479
657,7.35378007184262e-09
658,3.480120331659952e-05
659,0.00010465648933100177
660,0.00012530673168778883
661,6.534098490733514e-06
662,1.767083104246403e-08
663,2.4598500410071505e-07
664,0.00019136853302890625
665,1.3135852915348455e-06
666,0.001237685693528945
667,0.019857597741499682
668,0.04447188578222108
669,5.549407597124437e-05
670,4.825695107103242e-06
671,0.005853116298432505
672,0.04179758131564458
673,0.056968295353576476
674,0.0005020968860316435
675,0.00431055848671423
676,0.004472772855203121
677,0.0054946770561781445
678,0.018106938071828272
679,2.4316578821943494e-08
680,0.005171289812238359
681,0.0007659381632215507
682,4.825695107103242e-06
683,0.0005478558557908782
684,0.0811750404112361
685,0.00011079719068496032
686,0.011537396522756161
687,0.00011079719068496032
688,0.029996677016194018
689,0.011679696023192389
690,0.016779796557303547
691,2.186053644375619e-05
692,7.354085599487707e-06
693,0.00141332982381682
694,9.019573347377885e-05
695,0.0001052762367501421
696,9.493274513101782e-06
697,0.0003033598271050236
698,0.0003924873110342005
699,0.0003057094724214189
700,0.0020089276384110347
701,1.6656019575102774e-05
702,2.3514358710168725e-05
703,0.008155767366081484
704,0.011378022669022972
705,0.0003924873110342005
706,0.00021363422927868562
707,0.00014372756850777082
708,0.0010946408904701516
709,0.7230045596760116
710,8.350503429115646e-05
711,5.828129068791119e-05
712,0.0074330042177405495
713,6.42785678167084e-05
714,0.006025584739411969
715,1.0790133464347552e-05
716,0.003883944903615138
717,0.00013962074420418514
718,0.008230299671605615
719,0.00038123308210663456
720,3.8621609239546103e-07
721,2.3998649522823635e-06
722,0.00038876547797484087
723,0.00420238584759581
724,0.00086973523280542
725,2.056190162237238e-06
726,0.002389275518385688
727,0.003849787033766769
728,0.010808371533977484
729,0.0009617943753051054
730,0.008327004393760048
731,0.0005299575085899977
732,0.0002797645499655194
733,1.0789387146506077e-07
734,1.847949723819735e-05
735,0.023066270883426675
736,5.677510341282103e-11
737,3.3309817129134825e-05
738,5.467039685256414e-05
739,6.7574978289782395e-06
740,0.001010059331351563
741,0.0002623654880961848
742,0.0024395513138679753
743,0.001427636085866475
744,1.3972478432946213e-06
745,0.0010664057415331453
746,0.06781090343162095
747,1.287128067507841e-05
748,0.0001770866846349001
749,0.05283945066245226
750,0.0005478558557908782
751,1.890856206799087e-06
752,1.6919540064518098e-06
753,5.998996539583617e-05
754,3.2186080611475158e-06
755,4.054055588702255e-05
756,0.002630963478001675
757,0.007055609461258697
758,5.597999668096912e-05
759,4.418571548628625e-05
760,0.0004359777931879777
761,0.0010556435896546808
762,0.0007414562896218926
763,0.002321787518960947
764,0.001102156139050415
765,0.023719648486232373
766,1.1640376713061011e-05
767,0.000998053824960205
768,0.0001131623518368088
769,2.2729854384114213e-05
770,0.04024288186742013
771,0.005207055752966201
772,3.302550332195226e-07
773,0.00038876547797484087
774,0.0001997103518239686
775,0.000132996891422125
776,0.00484490238596616
777,0.03408748656603257
778,7.074716446699259e-06
779,7.35378007184262e-09
780,0.0002796139922812416
781,0.037474677787337755
782,0.08598643954557643
783,0.0007703183016551433
784,0.0006350822340993466
785,6.982077407214016e-05
786,0.006080676359555668
787,0.00010580273059825155
788,4.2663165422626235e-05
789,0.0001239259863028237
790,6.328726255615724e-05
791,0.00018865702375003743
792,0.0003964466397513873
793,0.0002622775445585553
794,0.001175634184504766
795,0.00752002568242548
796,2.279550156275446e-06
797,0.0002910323812386753
798,2.763918966410708e-07
799,2.5468453200500874e-09
800,0.0004838929526029466
801,1.7542458774870733e-05
802,0.0003670515960161869
803,5.015716035688578e-05
804,0.011660700586326693
805,0.0022580594567150033
806,3.8327139564380895e-13
807,3.392308408755759e-05
808,5.247120291029911e-08
809,0.5558024219847842
810,6.478835818622663e-05
811,3.68287504931236e-08
812,0.0003125189860391507
813,1.0514918589104844e-05
814,0.004245132861147588
815,0.005326971178741257
816,0.006167632669224741
817,0.006101163778396964
818,0.0008408513116927957
819,0.00011420140615552997
820,0.015237540302441512
821,0.06116723653099783
822,0.0033839206565384416
823,0.056968295353576476
824,0.00028581491983973255
825,0.00038876547797484087
826,6.433835510382393e-05
827,0.0011922211197473416
828,0.0003924873110342005
829,0.00034686167688737087
830,0.0003782396920871575
831,0.02725421955589656
832,2.6312096866067296e-05
833,0.00015264999600185026
834,2.2152706262195466e-05
835,0.00015222147528920572
836,2.1085854150731343e-06
837,0.000905785860775446
838,7.161155835960684e-08
839,7.39840030292877e-05
840,6.6767208096539776e-06
841,4.4314501131288875e-06
842,0.0001573586238288881
843,0.015115010122407443
844,0.003512106012063074
845,0.00040699576738050804
846,7.0634945717260446e-06
847,5.13669539015942e-06
848,1.3340999186622208e-05
849,0.00028116793268393245
850,1.1579797271802531e-05
851,6.491724512594876e-08
852,0.00013717370378151674
853,0.0005478558557908782
854,2.8526887545499654e-05
855,1.2914331923335045e-05
856,2.8294831934227566e-05
857,0.00011079719068496032
858,0.00025608587960431633
859,0.0018421497516390051
860,1.133068439310878e-05
861,0.0017375701620008235
862,1.634645419530778e-05
863,5.084673818363164e-05
864,0.00046539798324958536
865,0.0024152715871678223
866,4.677913762743074e-05
867,0.001266317169728144
868,0.009048213764643199
869,2.384861341416838e-07
870,4.533889200021257e-05
871,1.539705210654114e-05
872,0.0001165844642530417
873,6.409099015124896e-07
874,0.0046767329246525345
875,0.00017905392118886028
876,0.0016425820584745085
877,0.002257983701448437
878,0.0003427294574715057
879,2.219353183917303e-05
880,0.05120375313191459
881,0.0007271229755438174
882,0.0016341238859036748
883,0.10723448597760728
884,0.0016264213274052356
885,9.474973733504091e-05
886,3.913129019753658e-06
887,0.00011312508721486085
888,3.7131277940163248e-06
889,0.00030696901358010355
890,2.384861341416838e-07
891,0.00014232922965944024
892,0.0004260825889855666
893,0.00011079719068496032
894,0.0013403895149783917
895,0.0001239259863028237
896,0.06296729401906388
897,1.0789387146506077e-07
898,0.06808071152247762
899,2.449814498555824e-06
900,0.00015553652792574797
901,0.025360300638967673
902,2.0819665170005087e-05
903,0.0007700228017704619
904,0.003194244631719605
905,0.0786328021715035
906,8.753949260477348e-06
907,0.006377769947814358
908,0.0001922320982168966
909,0.00026710761202594874
910,1.4420839068496264e-05
911,1.9735725534417416e-06
912,1.2483522129860002e-05
913,0.00013958511018224558
914,0.004172715761585392
915,0.0003463074810047923
916,3.0497921638403344e-05
917,2.0618023335669875e-05
918,0.00012084861519430253
919,4.810097199723623e-09
920,0.011617355980968733
921,0.009097726611409734
922,4.755236246125258e-06
923,2.4816961720263858e-05
924,1.3135852915348455e-06
925,0.0013641471901065755
926,4.810097199723623e-09
927,0.0023717690638019664
928,0.0007647254119707014
929,0.004916865613268871
930,0.2227634768256496
931,0.0003924873110342005
932,0.0786328021715035
933,0.00011079719068496032
934,1.3554593843908468e-08
935,9.874638838938315e-06
936,0.002567265777225397
937,4.810097199723623e-09
938,0.0027606217969648127
939,0.020253245510374725
940,4.588446003021584e-05
941,3.2393462323752362e-09
942,1.8864005820219636e-05
943,0.006145235931969418
944,0.005848041653778409
945,0.024322098059271987
946,5.213566645360807e-07
947,7.469794635957402e-06
948,4.481679891214294e-11
949,2.8150213395017192e-05
950,3.929469679314052e-06
951,0.00022088806476524834
952,2.3506758939639772e-07
953,0.0001535392866047408
954,0.013254409961677491
955,1.9490092147123446e-05
956,8.761248212739274e-07
957,4.810097199723623e-09
958,0.005484342681011661
959,0.1129056873927726
960,2.551399935716728e-07
961,2.763918966410708e-07
962,0.0005307008202805146
963,1.900812962595452e-08
964,0.00607720734772867
965,1.8176062249471487e-05
966,0.00036381579228894064
967,5.0195761838189065e-09
968,0.00649634228906425
969,4.030742420585331e-11
970,2.608289265079142e-05
971,0.0002862927783724979
972,8.509005329827733e-05
973,0.03813392124536514
974,0.0012786414975160254
975,0.006588540088192806
976,0.0005267536944961519
977,0.00018365701895449771
978,3.141571907239335e-06
979,0.013800009035291464
980,2.9577791101197476e-10
981,4.5960186957986776e-07
982,0.0052077949488267454
983,0.00038594015079546133
984,7.236034709522804e-05
985,0.013478677569573026
986,0.0002813471805569298
987,0.0003615403228662637
988,2.3490396047246492e-05
989,0.05373661045634588
990,2.1247580108262085e-06
991,0.0006472934533177766
992,0.0014412216709835436
993,6.764985906397538e-07
994,1.852460049507456e-05
995,3.9160724356910626e-05
996,9.883443086186887e-07
997,0.05711287910174216
998,0.0007468493828195462
999,0.0009125413589106728
1000,0.01540285409748748
1001,0.0001228610256394468
1002,0.08026347699313556
1003,2.3217024679444008e-08
1004,8.038743823449668e-05
1005,0.0007603971243395558
1006,0.0005950880659675821
1007,1.3383895153791751e-05
1008,0.05965601645469204
1009,0.00572364907810123
1010,7.60564823630232e-05
1011,0.00012788516443516375
1012,8.157885457056369e-06
1013,0.0038174608355709054
1014,0.00207129025859072
1015,1.5550311465672842e-05
1016,0.03822025191009179
1017,0.0019152753175013981
1018,3.6399394882407586e-07
1019,5.4222366827202786e-05
1020,6.17553434557671e-05
1021,0.0016034415639063584
1022,4.11685073707775e-05
1023,2.345519273488557e-07
1024,9.573939477791543e-06
1025,0.0418041765238275
1026,0.0005478558557908782
1027,1.5099507665524216e-05
1028,2.335506747514646e-08
1029,0.00012038302589992771
1030,0.056968295353576476
1031,0.0005419819056190601
1032,0.0016110864370693315
1033,6.301737834442802e-08
1034,0.02788134022611631
1035,8.462731913045561e-08
1036,0.0013868204496416906
1037,1.888928400664754e-05
1038,0.000445255293839575
1039,3.954246526386711e-05
1040,0.009704101771233799
1041,0.0005055286199425517
1042,0.0001933444200427403
1043,2.8578672029579696e-05
1044,3.504821323035348e-05
1045,0.00013255264564282577
1046,4.925689580824044e-06
1047,4.0361874219836275e-09
1048,0.0786328021715035
1049,8.17139776780049e-05
1050,0.004308290750551439
1051,0.0005405699874122435
1052,3.583756534828054e-05
1053,1.923162894386448e-06
1054,0.005888409703504658
1055,0.0002788056507481397
1056,1.920900196904992e-05
1057,2.2961877371025044e-05
1058,0.00011342266739313418
1059,0.00017449574221044755
1060,0.045186060110489236
1061,0.004643764265017826
1062,0.00206483025465817
1063,0.0003705215830737594
1064,1.7703398794602897e-06
1065,1.0815040849443387e-08
1066,7.227864284119523e-05
1067,0.00012783410280043853
1068,0.0007392492231366658
1069,5.0518108958747115e-05
1070,7.948886876895786e-08
1071,0.024062630131314523
1072,0.0013895486825612482
1073,2.5205891564196795e-05
1074,2.245425174231942e-05
1075,0.0152506965887297
1076,0.014100900089350069
1077,0.028003637036032425
1078,6.491724512594876e-08
1079,5.129258347239635e-06
1080,0.07520227298714721
1081,1.3931128418545589e-05
1082,0.0026703097146349775
1083,3.2256863559673706e-08
1084,7.354085599487707e-06
1085,0.00023994038166755632
1086,0.03753706030968125
1087,0.003914812409668325
1088,1.2137492619125987e-05
1089,5.2208232498499374e-05
1090,7.35378007184262e-09
1091,0.0004332003254225355
1092,0.0001725695001007926
1093,0.04367790632170131
1094,0.008725934673333432
1095,0.0012438407268336462
1096,3.6361948575255785e-05
1097,0.001976903498091873
1098,3.5563215875443667e-06
1099,0.005103268247112687
1100,5.200630112970359e-05
1101,0.006512825214524969
1102,0.000419414503766917
1103,3.207612662697415e-06
1104,0.00024083448416745167
1105,0.0006595784282734478
1106,1.9577476946709824e-05
1107,0.01500276347677924
1108,0.0007315799325576193
1109,9.219458512174674e-09
1110,1.039205290975395e-05
1111,0.001381898617468636
1112,5.189214045200848e-05
1113,0.0006955912817611247
1114,1.0355165510332534e-05
1115,7.0634945717260446e-06
1116,0.00010316944256322995
1117,0.0001577408788345826
1118,0.0008331440750822855
1119,0.000318225825197101
1120,7.0634945717260446e-06
1121,7.0634945717260446e-06
1122,0.00010445778549951508
1123,0.007992934550717689
1124,4.618444968690684e-05
